Date,hashrate
1550016000000,46101919.5246807
1549929600000,38568926.1383
1549843200000,43691361.641
1549756800000,41018987.2961362
1549670400000,43357261.8958
1549584000000,47114891.26
1549497600000,50294423.7990704
1549411200000,47403939.6727
1549324800000,42490116.6578
1549238400000,42490116.6578353
1549152000000,39888680.9441
1549065600000,41622971.4199
1548979200000,45669649.196857
1548892800000,44802503.9589
1548806400000,39310584.1188
1548720000000,42201068.245197
1548633600000,42070546.8156
1548547200000,40071767.2419
1548460800000,43874197.7100592
1548374400000,40364261.8933
1548288000000,47384133.5269
1548201600000,42704219.1044576
1548115200000,38024304.6821
1548028800000,43874197.7101
1547942400000,45921660.2698619
1547856000000,38901788.6363
1547769600000,40364261.8933
1547683200000,37146820.7278501
1547596800000,38901788.6363
1547510400000,38609293.9849
1547424000000,43423390.2168908
1547337600000,38264362.2983
1547251200000,38543664.2129
1547164800000,41336683.3587873
1547078400000,43571098.6755
1546992000000,45805513.9922
1546905600000,47202023.5651017
1546819200000,39381569.9567
1546732800000,39381569.9567
1546646400000,45526212.0775833
1546560000000,41615985.2734
1546473600000,43291796.7609
1546387200000,42174589.1025465
1546300800000,41615985.2734
1546214400000,43291796.7609
1546128000000,44676132.2352876
1546041600000,35030149.139
1545955200000,42391557.2914
1545868800000,44168448.9144321
1545782400000,39853140.6872
1545696000000,40360824.008
1545609600000,38583932.3850211
1545523200000,44676132.2353
1545436800000,44422290.5749
1545350400000,35537832.4598879
1545264000000,34268624.1577
1545177600000,37822407.4037
1545091200000,35766529.4260719
1545004800000,44909481.2636
1544918400000,32278689.6582
1544832000000,41821954.42674
1544745600000,40979901.653
1544659200000,36769637.7846
1544572800000,33682110.9477101
1544486400000,35085532.2372
1544400000000,34804847.9793
1544313600000,35927585.0108908
1544227200000,35646900.753
1544140800000,31998005.4003
1544054400000,37892374.8161739
1543968000000,36488953.5267
1543881600000,38734427.5899
1543795200000,35101305.9820655
1543708800000,37704074.2119
1543622400000,41011449.1428
1543536000000,33404486.8017824
1543449600000,34727436.7741
1543363200000,39027024.1843
1543276800000,43326611.594391
1543190400000,36711861.7326
1543104000000,42003661.622
1543017600000,47295461.5114344
1542931200000,41342186.6359
1542844800000,40349974.1566
1542758400000,34727436.7741302
1542672000000,43657349.0875
1542585600000,41672924.1289
1542499200000,40680711.6496954
1542412800000,47956936.4976
1542326400000,41672924.1289
1542240000000,45356615.7674304
1542153600000,48213725.4221
1542067200000,42856644.8196
1541980800000,49999418.9562224
1541894400000,52142251.1972
1541808000000,46785170.5947
1541721600000,45356615.7674304
1541635200000,43213783.5264
1541548800000,46428031.8879
1541462400000,45713754.4742605
1541376000000,51427973.7835
1541289600000,43928060.9401
1541203200000,57499331.7996558
1541116800000,51070835.0767
1541030400000,54999360.8518
1540944000000,58201028.6134137
1540857600000,54987474.8863
1540771200000,52130982.6844
1540684800000,49988613.5329934
1540598400000,48560367.4321
1540512000000,51059798.1087
1540425600000,48917428.9572864
1540339200000,40347952.3516
1540252800000,54987474.8863
1540166400000,55344536.4115284
1540080000000,49274490.4825
1539993600000,51059798.1087
1539907200000,50702736.5834647
1539820800000,49274490.4825
1539734400000,51141213.2188
1539648000000,50029447.7140546
1539561600000,60035337.2569
1539475200000,42247089.1808
1539388800000,52252978.7235681
1539302400000,48917682.2093
1539216000000,58923571.7521
1539129600000,53364744.2283249
1539043200000,48176505.2061
1538956800000,50029447.7141
1538870400000,52623567.2251537
1538784000000,46323562.6982
1538697600000,48176505.2061
1538611200000,54911962.6283177
1538524800000,51556103.2103
1538438400000,48711628.5505
1538352000000,56178374.5326503
1538265600000,57956171.1951
1538179200000,54045018.5377
1538092800000,54756137.2027098
1538006400000,50844984.5454
1537920000000,49422747.2154
1537833600000,60089527.1899868
1537747200000,52622781.2078
1537660800000,53333899.8728
1537574400000,55111696.535195
1537488000000,51200543.8779
1537401600000,54756137.2027
1537315200000,54432500.67308
1537228800000,49547532.664
1537142400000,47105048.6594
1537056000000,48500753.8048598
1536969600000,48849680.0912
1536883200000,46058269.8003
1536796800000,51641090.3821529
1536710400000,58619616.1095
1536624000000,49198606.3776
1536537600000,47105048.6593962
1536451200000,56874984.6776
1536364800000,52338942.9549
1536278400000,52673943.1674501
1536192000000,50161828.7939
1536105600000,44142409.3386
1536019200000,42135936.1868645
1535932800000,48155355.6421
1535846400000,48155355.6421
1535760000000,50496240.9858456
1535673600000,51833889.7537
1535587200000,51499477.5617
1535500800000,46483294.6823347
1535414400000,51165065.3698
1535328000000,61866255.5125
1535241600000,57853309.2089489
1535155200000,45145645.9145
1535068800000,48824180.026
1534982400000,47324585.0892504
1534896000000,50818346.4046
1534809600000,47006970.4242
1534723200000,47642199.754279
1534636800000,46054126.4291
1534550400000,50818346.4046
1534464000000,48277429.084336
1534377600000,50183117.0745
1534291200000,51135961.0696
1534204800000,43195594.4438796
1534118400000,47642199.7543
1534032000000,49230273.0794
1533945600000,52376369.8984008
1533859200000,52051671.9162
1533772800000,44066472.2472
1533686400000,46432457.3343105
1533600000000,44657968.519
1533513600000,38743005.8012
1533427200000,47319701.7419725
1533340800000,52051671.9162
1533254400000,49094190.5573
1533168000000,45249464.7907536
1533081600000,44362220.3831
1532995200000,43474975.9754
1532908800000,39630250.2088953
1532822400000,50277183.1008
1532736000000,37327804.5992
1532649600000,42991333.5728441
1532563200000,42476467.3025
1532476800000,45565664.9245
1532390400000,40931868.4915103
1532304000000,42733900.4377
1532217600000,46852830.6003
1532131200000,35268339.5178422
1532044800000,39644702.8157
1531958400000,44021066.1135
1531872000000,44793365.5190113
1531785600000,40931868.4915
1531699200000,31995588.3032
1531612800000,35461777.0360721
1531526400000,35461777.0361
1531440000000,38128076.0613
1531353600000,37594816.2562869
1531267200000,35995036.8411
1531180800000,39727855.4765
1531094400000,36261666.7436526
1531008000000,42127524.5992
1530921600000,41594264.7942
1530835200000,42660784.4042972
1530748800000,36528296.6462
1530662400000,35728406.9386
1530576000000,30929068.6931155
1530489600000,37594816.2563
1530403200000,37103365.372
1530316800000,35588942.2955907
1530230400000,38112980.7563
1530144000000,39627403.8327
1530057600000,30540865.3742303
1529971200000,36850961.5259
1529884800000,39627403.8327
1529798400000,43161057.6776313
1529712000000,40384615.3709
1529625600000,38112980.7563
1529539200000,42908653.8315633
1529452800000,39122596.1405
1529366400000,39122596.1405
1529280000000,40279018.6112271
1529193600000,38559792.2071
1529107200000,40770226.1553
1529020800000,37577377.1190106
1528934400000,37577377.119
1528848000000,35121339.3988
1528761600000,35612546.9428532
1528675200000,34384528.0828
1528588800000,31191679.0465
1528502400000,35121339.3988139
1528416000000,35612546.9429
1528329600000,35121339.3988
1528243200000,36103754.4868926
1528156800000,42980660.1034
1528070400000,39180231.3025
1527984000000,34898238.8104217
1527897600000,32543142.9398
1527811200000,35540537.6842
1527724800000,36396936.1826484
1527638400000,37253334.6811
1527552000000,29759847.8199
1527465600000,33399541.438195
1527379200000,35112338.435
1527292800000,34684139.1858
1527206400000,37681533.9302713
1527120000000,30616246.3183
1527033600000,33370917.2394
1526947200000,31104990.7601584
1526860800000,32340950.6579
1526774400000,29663037.5461
1526688000000,31722970.7090357
1526601600000,30487010.8113
1526515200000,27191117.7506
1526428800000,36872803.6163467
1526342400000,30075024.1787
1526256000000,27191117.7506
1526169600000,30487010.8112811
1526083200000,33988897.1883
1525996800000,26161151.1691
1525910400000,30790397.6545772
1525824000000,31990023.5372
1525737600000,27791332.948
1525651200000,29990647.0661466
1525564800000,27391457.6537
1525478400000,32189961.1843
1525392000000,27591395.3008549
1525305600000,30190584.7133
1525219200000,27991270.5951
1525132800000,31590148.2430077
1525046400000,30990335.3017
1524960000000,31590148.243
1524873600000,25592018.8297784
1524787200000,28391145.8893
1524700800000,26910340.4324
1524614400000,23474977.824052
1524528000000,30345703.0408
1524441600000,29200582.1714
1524355200000,30536556.519092
1524268800000,30345703.0408
1524182400000,26146926.5195
1524096000000,33971919.1274899
1524009600000,30536556.5191
1523923200000,30918263.4756
1523836800000,26910340.4324498
1523750400000,31109116.9538
1523664000000,26146926.5195
1523577600000,28798401.5171434
1523491200000,26878508.0827
1523404800000,28100258.4501
1523318400000,28623865.7503728
1523232000000,25656757.7153
1523145600000,28100258.4501
1523059200000,31416438.0187018
1522972800000,24085935.8143
1522886400000,27227579.6162
1522800000000,25656757.7152732
1522713600000,28449329.9836
1522627200000,27227579.6162
1522540800000,28274794.2168317
1522454400000,22031861.2314
1522368000000,27884074.371
1522281600000,26162835.2122593
1522195200000,23236728.6425
1522108800000,26162835.2123
1522022400000,25818587.3805191
1521936000000,23236728.6425
1521849600000,26851330.8757
1521763200000,22892480.8107269
1521676800000,24613719.9694
1521590400000,26162835.2123
1521504000000,21859737.3155061
1521417600000,26679206.9599
1521331200000,25990711.2964
1521244800000,24372959.7309369
1521158400000,25517998.1076
1521072000000,23555075.1762
1520985600000,23555075.1762075
1520899200000,25845151.9294
1520812800000,26335882.6623
1520726400000,25027267.3747204
1520640000000,22900767.5324
1520553600000,23882228.9981
1520467200000,26499459.5732334
1520380800000,25681575.0185
1520294400000,25517998.1076
1520208000000,24372959.7309369
1520121600000,22125683.7062
1520035200000,26909615.3184
1519948800000,23321666.6092775
1519862400000,24667147.3752
1519776000000,23172168.7464
1519689600000,23919658.0607974
1519603200000,21079198.6661
1519516800000,25564134.5525
1519430400000,21677190.1175976
1519344000000,22125683.7062
1519257600000,22275181.5691
1519171200000,25265138.8267172
1519084800000,21079198.6661
1518998400000,23149934.669
1518912000000,23149934.6689992
1518825600000,21292223.8622
1518739200000,22435430.5125
1518652800000,18720008.8990056
1518566400000,25579248.8009
1518480000000,23435736.3316
1518393600000,23721537.9941597
1518307200000,21578025.5248
1518220800000,20434818.8745
1518134400000,19291612.224166
1518048000000,18720008.899
1517961600000,20149017.2119
1517875200000,24293141.3193202
1517788800000,23938939.7752
1517702400000,23033142.054
1517616000000,20445148.5647756
1517529600000,21739145.3094
1517443200000,20703947.9137
1517356800000,15139761.9118908
1517270400000,21609745.6349
1517184000000,19151151.8202
1517097600000,20445148.5647756
1517011200000,20315748.8903
1516924800000,20056949.5414
1516838400000,20445148.5647756
1516752000000,19491455.5975
1516665600000,19602202.5043
1516579200000,18494733.4362209
1516492800000,20709671.5723
1516406400000,19712949.4111
1516320000000,18273239.6226134
1516233600000,19159214.877
1516147200000,18494733.4362
1516060800000,17608758.1817911
1515974400000,16612036.0206
1515888000000,17165770.5546
1515801600000,16501289.1137539
1515715200000,17087521.8643
1515628800000,18527481.5719
1515542400000,15935554.0981299
1515456000000,15743559.4704
1515369600000,15935554.0981
1515283200000,15551564.8427532
1515196800000,16127548.7258
1515110400000,13727615.8797
1515024000000,16127548.7258182
1514937600000,15071578.2735
1514851200000,16415540.6674
1514764800000,14975580.9596883
1514678400000,15177350.2495
1514592000000,13687548.998
1514505600000,15363575.4059653
1514419200000,13873774.1545
1514332800000,14525562.202
1514246400000,13221986.1069519
1514160000000,12570198.0594
1514073600000,14153111.8891
1513987200000,12942648.372298
1513900800000,14432449.6238
1513814400000,12290860.3248
1513728000000,12663310.6376441
1513641600000,13035760.9505
1513555200000,16946489.2357
1513468800000,14630524.3132847
1513382400000,13523349.5004
1513296000000,13365181.67
1513209600000,14630524.3132847
1513123200000,14709608.2285
1513036800000,12337090.7723
1512950400000,13523349.5003875
1512864000000,12969762.0939
1512777600000,13760601.246
1512691200000,12337090.7722833
1512604800000,11941671.1962
1512518400000,14867776.0589
1512432000000,11918845.1662072
1512345600000,12119724.5791
1512259200000,11784925.5576
1512172800000,10780528.4930301
1512086400000,12253644.1877
1512000000000,11182287.3189
1511913600000,11584046.1446846
1511827200000,10445729.4715
1511740800000,11383166.7318
1511654400000,10244850.0585939
1511568000000,10445729.4715
1511481600000,9977010.84138
1511395200000,10648648.957991
1511308800000,8342572.11359
1511222400000,11733861.5907
1511136000000,11869513.1697352
1511049600000,10852126.3266
1510963200000,9224307.37762
1510876800000,11326906.8534045
1510790400000,10309520.0103
1510704000000,10309520.0103
1510617600000,8681701.06129205
1510531200000,9495610.53579
1510444800000,5426063.16331
1510358400000,5426063.16330753
1510272000000,8139094.74496
1510185600000,11049821.7439
1510099200000,10399832.2295927
1510012800000,11266484.9154
1509926400000,9605400.60094
1509840000000,10183169.0581429
1509753600000,9388737.42949
1509667200000,8594305.80084
1509580800000,10833158.5724924
1509494400000,7872095.22934
1509408000000,9966505.88669
1509321600000,10616495.4010426
1509235200000,11122042.8011
1509148800000,6138789.85775
1509062400000,7510989.94359475
1508976000000,12999790.287
1508889600000,11006184.1902
1508803200000,9935312.21490186
1508716800000,10173283.765
1508630400000,10827705.5276
1508544000000,9102411.78970051
1508457600000,10649226.8651
1508371200000,10589733.9776
1508284800000,8983426.01467175
1508198400000,9756833.55236
1508112000000,10351762.4275
1508025600000,11601113.0653046
1507939200000,7877324.11724
1507852800000,7597986.38258
1507766400000,8547734.68040521
1507680000000,7765589.02337
1507593600000,8938807.50892
1507507200000,8994675.05585124
1507420800000,10167893.5414
1507334400000,8827072.41506
1507248000000,8882939.96198973
1507161600000,6983443.36634
1507075200000,7486251.28872
1506988800000,10223761.0883278
1506902400000,8380132.03961
1506816000000,7130546.52534
1506729600000,7569349.3884371
1506643200000,9269710.48294
1506556800000,9708513.34604
1506470400000,8063002.60942212
1506384000000,7569349.38844
1506297600000,6856294.7359
1506211200000,7953301.89364767
1506124800000,9105159.40928
1506038400000,7624199.74632
1505952000000,9653662.98815166
1505865600000,6417491.87281
1505779200000,8556655.83041
1505692800000,6965995.45167762
1505606400000,8072925.27664
1505520000000,7751843.02132
1505433600000,8256400.85110478
1505347200000,7981187.4894
1505260800000,8715089.78728
1505174400000,8623352.00004277
1505088000000,7981187.4894
1505001600000,6329907.31918
1504915200000,7751843.02131504
1504828800000,8027056.38302
1504742400000,8072925.27664
1504656000000,7430760.7659943
1504569600000,8697798.70304
1504483200000,7726470.9291
1504396800000,6799294.41760555
1504310400000,7240807.04213
1504224000000,7682319.66665
1504137600000,7196655.77967341
1504051200000,7417412.09193
1503964800000,6578538.10535
1503878400000,5695512.85630595
1503792000000,6843445.68006
1503705600000,4635882.55746
1503619200000,4459277.5076504
1503532800000,4459277.50765
1503446400000,7297172.1974
1503360000000,4084580.66395509
1503273600000,5277828.94781
1503187200000,5966241.41926
1503100800000,6930018.8792946
1503014400000,6838230.54977
1502928000000,8215055.49267
1502841600000,5966241.41926025
1502755200000,6975913.04406
1502668800000,5966241.41926
1502582400000,6792336.38500398
1502496000000,6195712.24308
1502409600000,6608759.72595
1502323200000,6149818.07831441
1502236800000,6333394.73737
1502150400000,7012946.15317
1502064000000,6542565.61851024
1501977600000,5986661.35027
1501891200000,7568850.42141
1501804800000,7654374.1549891
1501718400000,5901137.6167
1501632000000,6499803.75172
1501545600000,6371518.15135964
1501459200000,6200470.68421
1501372800000,6285994.41778
1501286400000,6713613.08566083
1501200000000,6414280.01815
1501113600000,6585327.4853
1501027200000,5878995.15883341
1500940800000,5918988.32318
1500854400000,7118783.25355
1500768000000,6878824.26747855
1500681600000,6398906.29533
1500595200000,6158947.30925
1500508800000,6478892.62402049
1500422400000,5958981.48753
1500336000000,6598872.11706
