Open Time,Open,High,Low,Close,Volumn,Close Time,Quote Asset Volumn,Number of Trades,Taker Buy Base Asset Volumn,Taker Buy Quote Asset Volumn,Ignore,Date Time,returns,dir,sma_3_10,sma_7_30,rsi7,rsi14,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,macro_sma_3_10_lag_1,macro_sma_7_30_lag_1,macro_rsi7_lag_1,macro_rsi14_lag_1,macro_CDL2CROWS_lag_1,macro_CDL3BLACKCROWS_lag_1,macro_CDL3INSIDE_lag_1,macro_CDL3LINESTRIKE_lag_1,macro_CDL3OUTSIDE_lag_1,macro_CDL3STARSINSOUTH_lag_1,macro_CDL3WHITESOLDIERS_lag_1,macro_CDLABANDONEDBABY_lag_1,macro_CDLADVANCEBLOCK_lag_1,macro_CDLBELTHOLD_lag_1,macro_CDLBREAKAWAY_lag_1,macro_CDLCLOSINGMARUBOZU_lag_1,macro_CDLCONCEALBABYSWALL_lag_1,macro_CDLCOUNTERATTACK_lag_1,macro_CDLDARKCLOUDCOVER_lag_1,macro_CDLDOJI_lag_1,macro_CDLDOJISTAR_lag_1,macro_CDLDRAGONFLYDOJI_lag_1,macro_CDLENGULFING_lag_1,macro_CDLEVENINGDOJISTAR_lag_1,macro_CDLEVENINGSTAR_lag_1,macro_CDLGAPSIDESIDEWHITE_lag_1,macro_CDLGRAVESTONEDOJI_lag_1,macro_CDLHAMMER_lag_1,macro_CDLHANGINGMAN_lag_1,macro_CDLHARAMI_lag_1,macro_CDLHARAMICROSS_lag_1,macro_CDLHIGHWAVE_lag_1,macro_CDLHIKKAKE_lag_1,macro_CDLHIKKAKEMOD_lag_1,macro_CDLHOMINGPIGEON_lag_1,macro_CDLIDENTICAL3CROWS_lag_1,macro_CDLINNECK_lag_1,macro_CDLINVERTEDHAMMER_lag_1,macro_CDLKICKING_lag_1,macro_CDLKICKINGBYLENGTH_lag_1,macro_CDLLADDERBOTTOM_lag_1,macro_CDLLONGLEGGEDDOJI_lag_1,macro_CDLLONGLINE_lag_1,macro_CDLMARUBOZU_lag_1,macro_CDLMATCHINGLOW_lag_1,macro_CDLMATHOLD_lag_1,macro_CDLMORNINGDOJISTAR_lag_1,macro_CDLMORNINGSTAR_lag_1,macro_CDLONNECK_lag_1,macro_CDLPIERCING_lag_1,macro_CDLRICKSHAWMAN_lag_1,macro_CDLRISEFALL3METHODS_lag_1,macro_CDLSEPARATINGLINES_lag_1,macro_CDLSHOOTINGSTAR_lag_1,macro_CDLSHORTLINE_lag_1,macro_CDLSPINNINGTOP_lag_1,macro_CDLSTALLEDPATTERN_lag_1,macro_CDLSTICKSANDWICH_lag_1,macro_CDLTAKURI_lag_1,macro_CDLTASUKIGAP_lag_1,macro_CDLTHRUSTING_lag_1,macro_CDLTRISTAR_lag_1,macro_CDLUNIQUE3RIVER_lag_1,macro_CDLUPSIDEGAP2CROWS_lag_1,macro_CDLXSIDEGAP3METHODS_lag_1
1571875200000,7468.47,7503.68,7337.99,7412.41,32714.383265,1571961599999,243246414.9489239,403778,16705.376355,124225722.47547963,0.0,2019-10-24 00:00:00+00:00,-0.0072867975758336145,0,-254.8000000000011,-156.3385714285714,22.916656215402806,29.725603778115644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-87.2042857142851,-144.14428571428562,24.006177719965038,30.447998001937282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571961600000,7412.41,8799.0,7361.0,8655.02,90748.218174,1572047999999,737329544.8835196,775418,49588.976612,402740312.18785393,0.0,2019-10-25 00:00:00+00:00,0.1549838768309872,1,-144.27095238095262,-83.51714285714297,65.17911768086061,55.681675886584884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254.8000000000011,-156.3385714285714,22.916656215402806,29.725603778115644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572048000000,8655.88,10370.0,8470.38,9230.0,162588.585413,1572134399999,1522244166.4108484,1185369,81590.336531,764040095.621218,0.0,2019-10-26 00:00:00+00:00,0.06431954908625395,1,260.3809523809532,33.20214285714246,73.13157201045611,62.57067892391122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144.27095238095262,-83.51714285714297,65.17911768086061,55.681675886584884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572134400000,9230.0,9794.98,9074.34,9529.93,93833.541604,1572220799999,887438297.7462668,799978,47320.55467,447629005.3965626,0.0,2019-10-27 00:00:00+00:00,0.031978323898770325,1,779.5666666666675,130.21928571428543,76.41024962890168,65.57660693322832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.3809523809532,33.20214285714246,73.13157201045611,62.57067892391122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572220800000,9528.23,9902.1,9160.0,9205.14,80174.217323,1572307199999,759178942.9488419,681128,39754.681501,376584590.21858096,0.0,2019-10-28 00:00:00+00:00,-0.03467534871867234,0,818.9585714285731,212.9907142857137,66.20391787100426,59.960926503187395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.5666666666675,130.21928571428543,76.41024962890168,65.57660693322832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572307200000,9204.45,9550.0,9072.0,9407.62,64158.462446,1572393599999,600611324.6356996,559589,32787.049174,307062268.4199178,0.0,2019-10-29 00:00:00+00:00,0.02175797548920506,1,679.9338095238109,322.0557142857142,69.19648946319154,62.13775385041323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,818.9585714285731,212.9907142857137,66.20391787100426,59.960926503187395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572393600000,9407.62,9409.84,9001.01,9154.72,55241.786434,1572479999999,506584830.0313323,524035,27416.561748,251452283.2053046,0.0,2019-10-30 00:00:00+00:00,-0.027250405905421708,0,313.70666666666693,480.1428571428569,61.28842598325729,57.90332491733546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,679.9338095238109,322.0557142857142,69.19648946319154,62.13775385041323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572480000000,9154.02,9405.0,8913.0,9140.85,54376.024902,1572566399999,498152743.7348088,490183,27252.203536,249802680.66380808,0.0,2019-10-31 00:00:00+00:00,-0.0015162143247956757,0,45.35666666666839,650.6149999999998,60.84351329657059,57.671205941300606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,313.70666666666693,480.1428571428569,61.28842598325729,57.90332491733546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572566400000,9140.86,9279.0,9030.0,9231.61,43594.814115,1572652799999,398803069.00908464,478002,22843.605042,209045155.88095692,0.0,2019-11-01 00:00:00+00:00,0.009880085552161256,1,-95.68333333333248,641.227857142856,62.89959239754046,58.834119052166734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,45.35666666666839,650.6149999999998,60.84351329657059,57.671205941300606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572652800000,9231.4,9373.74,9186.21,9289.52,28923.060828,1572739199999,268119579.73009112,325421,15316.187863,141991067.1533321,0.0,2019-11-02 00:00:00+00:00,0.0062534185241681015,1,-59.252857142855646,553.9085714285702,64.29521622461527,59.59684825884872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-95.68333333333248,641.227857142856,62.89959239754046,58.834119052166734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0
1572739200000,9289.85,9362.57,9066.14,9194.71,27894.378279,1572825599999,256664259.6621914,326024,13611.806558,125328511.00426772,0.0,2019-11-03 00:00:00+00:00,-0.010258564351078504,0,6.58904761904887,436.6371428571438,59.98517896493254,57.7115462152707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-59.252857142855646,553.9085714285702,64.29521622461527,59.59684825884872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572825600000,9196.46,9513.68,9115.84,9393.35,45894.456277,1572911999999,426792003.1749065,453749,24741.815925,230142613.2075244,0.0,2019-11-04 00:00:00+00:00,0.0213736734297728,1,33.615238095237146,378.09000000000015,65.61874554721292,60.528855993195904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,6.58904761904887,436.6371428571438,59.98517896493254,57.7115462152707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572912000000,9392.4,9454.95,9175.76,9308.66,45935.873665,1572998399999,428156963.0785469,492885,22809.239558,212668961.37619612,0.0,2019-11-05 00:00:00+00:00,-0.00905684243570516,0,54.13238095238012,271.90571428571457,61.32429752478459,58.732303382835774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,33.615238095237146,378.09000000000015,65.61874554721292,60.528855993195904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572998400000,9307.73,9440.91,9250.01,9339.05,37336.170372,1573084799999,348607499.83121693,402997,18947.024127,176929534.86037743,0.0,2019-11-06 00:00:00+00:00,0.003259384332363361,1,75.91285714285732,164.49357142857116,62.355690384851016,59.20027334528142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,54.13238095238012,271.90571428571457,61.32429752478459,58.732303382835774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573084800000,9339.16,9375.0,9101.0,9216.2,39117.470853,1573171199999,361217475.05834645,401984,19603.523572,181092296.04003772,0.0,2019-11-07 00:00:00+00:00,-0.013241728898575776,0,6.098571428570722,46.415714285714785,55.38936797890849,56.41522207243883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,75.91285714285732,164.49357142857116,62.355690384851016,59.20027334528142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573171200000,9214.0,9261.0,8696.0,8773.73,62107.289243,1573257599999,555589995.9935858,567331,30046.129291,268900339.2631225,0.0,2019-11-08 00:00:00+00:00,-0.04920077557405485,0,-106.80000000000109,-27.475000000000364,37.694122971222214,47.70945079291314,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.098571428570722,46.415714285714785,55.38936797890849,56.41522207243883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573257600000,8773.74,8880.0,8724.88,8809.41,29469.481405,1573343999999,259733491.8299089,326730,14990.422246,132136096.26889738,0.0,2019-11-09 00:00:00+00:00,0.004058438819635005,1,-214.75952380952367,-66.02000000000044,39.51209224323287,48.40092905511422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,-106.80000000000109,-27.475000000000364,37.694122971222214,47.70945079291314,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573344000000,8809.18,9147.19,8750.0,9039.47,34422.029797,1573430399999,307316853.90375423,375946,17722.19709,158219187.66195828,0.0,2019-11-10 00:00:00+00:00,0.025780076014260956,1,-251.49238095238252,-53.164285714283324,50.39913306556245,52.74048729283428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.75952380952367,-66.02000000000044,39.51209224323287,48.40092905511422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573430400000,9040.16,9072.32,8618.68,8733.27,44888.053545,1573516799999,394585996.3292871,415982,22111.943057,194310323.85678732,0.0,2019-11-11 00:00:00+00:00,-0.034460674202544596,0,-170.68190476190466,-113.75642857142884,39.39029700212489,47.066780533547195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-251.49238095238252,-53.164285714283324,50.39913306556245,52.74048729283428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573516800000,8733.36,8888.0,8567.6,8821.94,40366.629471,1573603199999,352675938.430593,406765,20225.03456,176773688.17197937,0.0,2019-11-12 00:00:00+00:00,0.010101930316499606,1,-96.9738095238099,-141.4535714285721,43.55569746706501,48.78499041211946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170.68190476190466,-113.75642857142884,39.39029700212489,47.066780533547195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573603200000,8821.91,8844.99,8702.0,8777.12,26810.116918,1573689599999,235060554.1241016,281593,13524.993035,118583622.59890504,0.0,2019-11-13 00:00:00+00:00,-0.005093464866702945,0,-104.14809523809527,-194.75785714285666,41.859221597337196,47.93794414167022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-96.9738095238099,-141.4535714285721,43.55569746706501,48.78499041211946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573689600000,8777.54,8800.0,8582.6,8646.68,33468.468961,1573775999999,290104306.9530332,337019,16272.816785,141092283.63703057,0.0,2019-11-14 00:00:00+00:00,-0.014972903375000525,0,-51.65142857142746,-240.8199999999997,36.970018187966375,45.46387960091046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-104.14809523809527,-194.75785714285666,41.859221597337196,47.93794414167022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
