,open,symbol,type,profit,cost,balance,cumsum_long_profit,cumsum_short_profit,cumsum_trading_cost
2544,1633464000000.0,MTLUSDT,short,355.2835875966173,7.061965433820892,88134.64970354749,,-17753.653809219555,22362.791441381374
2545,1633464000000.0,KNCUSDT,short,439.4431165010756,7.061965433820892,88574.09282004857,,-17314.21069271848,22369.853406815197
2546,1633507200000.0,CHZUSDT,long,433.98892922065244,7.085927425603886,89008.08174926921,6322.292441987633,,22376.9393342408
2547,1633507200000.0,SXPUSDT,long,281.4302331455645,7.085927425603886,89289.51198241478,6603.722675133197,,22384.025261666404
2548,1633507200000.0,ANKRUSDT,long,257.48336423818694,7.085927425603886,89546.99534665297,6861.206039371385,,22391.111189092007
2549,1633507200000.0,BCHUSDT,long,777.0581527941871,7.085927425603886,90324.05349944715,7638.264192165571,,22398.19711651761
2550,1633507200000.0,STORJUSDT,long,550.193608478364,7.085927425603886,90874.24710792552,8188.457800643935,,22405.283043943215
2551,1633507200000.0,HOTUSDT,short,-117.32875815027462,7.085927425603886,90756.91834977524,,-17431.539450868753,22412.368971368818
2552,1633507200000.0,DENTUSDT,short,-95.11716097211685,7.085927425603886,90661.80118880312,,-17526.65661184087,22419.45489879442
2553,1633507200000.0,XLMUSDT,short,-1332.3287809416538,7.085927425603886,89329.47240786147,,-18858.985392782524,22426.540826220025
2554,1633507200000.0,THETAUSDT,short,-284.5023761874014,7.085927425603886,89044.97003167406,,-19143.487768969924,22433.62675364563
2555,1633507200000.0,IOTAUSDT,short,-570.2865010870656,7.085927425603886,88474.683530587,,-19713.77427005699,22440.712681071233
2556,1633550400000.0,COMPUSDT,long,222.86145358693932,7.077974682446961,88697.54498417395,8411.319254230875,,22447.79065575368
2557,1633550400000.0,IOSTUSDT,long,-128.32028427594722,7.077974682446961,88569.224699898,8282.998969954928,,22454.86863043613
2558,1633550400000.0,AAVEUSDT,long,-52.7639301281787,7.077974682446961,88516.46076976982,8230.23503982675,,22461.946605118577
2559,1633550400000.0,ANKRUSDT,long,-65.98787569028441,7.077974682446961,88450.47289407953,8164.2471641364655,,22469.024579801026
2560,1633550400000.0,SXPUSDT,long,-16.34569867340544,7.077974682446961,88434.12719540612,8147.90146546306,,22476.102554483474
2561,1633550400000.0,LINAUSDT,short,151.56377031262966,7.077974682446961,88585.69096571875,,-19562.21049974436,22483.180529165922
2562,1633550400000.0,MTLUSDT,short,189.61563689070368,7.077974682446961,88775.30660260946,,-19372.594862853657,22490.25850384837
2563,1633550400000.0,EOSUSDT,short,-40.58406143924451,7.077974682446961,88734.72254117021,,-19413.1789242929,22497.33647853082
2564,1633550400000.0,HNTUSDT,short,133.06533395291416,7.077974682446961,88867.78787512312,,-19280.113590339988,22504.414453213267
2565,1633550400000.0,HOTUSDT,short,16.68588659643096,7.077974682446961,88884.47376171955,,-19263.427703743557,22511.492427895715
2566,1633593600000.0,CELRUSDT,long,-321.62109977877117,7.110757900937564,88562.85266194078,7826.280365684289,,22518.60318579665
2567,1633593600000.0,IOSTUSDT,long,28.80646800838523,7.110757900937564,88591.65912994917,7855.086833692674,,22525.71394369759
2568,1633593600000.0,TRXUSDT,long,-43.231363055747025,7.110757900937564,88548.42776689342,7811.855470636927,,22532.824701598525
2569,1633593600000.0,FILUSDT,long,-108.68108275611596,7.110757900937564,88439.74668413731,7703.174387880811,,22539.935459499462
2570,1633593600000.0,ETCUSDT,long,-66.83992968537396,7.110757900937564,88372.90675445193,7636.334458195437,,22547.0462174004
2571,1633593600000.0,VETUSDT,short,269.2339730288048,7.110757900937564,88642.14072748074,,-18994.193730714753,22554.156975301335
2572,1633593600000.0,LITUSDT,short,13.427374675584627,7.110757900937564,88655.56810215632,,-18980.766356039167,22561.267733202272
2573,1633593600000.0,BNBUSDT,short,128.69439681521217,7.110757900937564,88784.26249897154,,-18852.071959223955,22568.37849110321
2574,1633593600000.0,STORJUSDT,short,-76.93465148216612,7.110757900937564,88707.32784748937,,-18929.00661070612,22575.489249004146
2575,1633593600000.0,KAVAUSDT,short,-109.96393573399772,7.110757900937564,88597.36391175538,,-19038.97054644012,22582.600006905082
2576,1633636800000.0,CELRUSDT,long,171.9905778295216,7.087789112940431,88769.3544895849,7808.3250360249585,,22589.687796018025
2577,1633636800000.0,IOSTUSDT,long,205.38957908487404,7.087789112940431,88974.74406866978,8013.714615109832,,22596.775585130967
2578,1633636800000.0,BALUSDT,long,185.63788645736494,7.087789112940431,89160.38195512714,8199.352501567197,,22603.86337424391
2579,1633636800000.0,UNIUSDT,long,1.5802111132318277,7.087789112940431,89161.96216624038,8200.93271268043,,22610.95116335685
2580,1633636800000.0,LITUSDT,long,36.230530864499514,7.087789112940431,89198.19269710488,8237.163243544928,,22618.038952469793
2581,1633636800000.0,ENJUSDT,short,-99.90407511573224,7.087789112940431,89098.28862198915,,-19138.874621555853,22625.126741582735
2582,1633636800000.0,ONTUSDT,short,-675.0912434210867,7.087789112940431,88423.19737856806,,-19813.96586497694,22632.214530695677
2583,1633636800000.0,BTCUSDT,short,-251.73279001857782,7.087789112940431,88171.46458854948,,-20065.698654995518,22639.30231980862
2584,1633636800000.0,STORJUSDT,short,-343.07119718719804,7.087789112940431,87828.39339136229,,-20408.769852182715,22646.39010892156
2585,1633636800000.0,ONEUSDT,short,-1838.079927434069,7.087789112940431,85990.31346392822,,-22246.849779616783,22653.477898034504
2586,1633680000000.0,SNXUSDT,long,-103.10869140564768,6.879225077114257,85887.20477252257,8134.0545521392805,,22660.35712311162
2587,1633680000000.0,COTIUSDT,long,-55.06359325676782,6.879225077114257,85832.1411792658,8078.990958882513,,22667.236348188733
2588,1633680000000.0,CHRUSDT,long,-376.5481759054645,6.879225077114257,85455.59300336034,7702.442782977048,,22674.115573265848
2589,1633680000000.0,ATOMUSDT,long,-234.65232326844074,6.879225077114257,85220.9406800919,7467.790459708608,,22680.994798342963
2590,1633680000000.0,CELRUSDT,long,2461.524842070577,6.879225077114257,87682.46552216247,9929.315301779185,,22687.874023420078
2591,1633680000000.0,BTCUSDT,short,199.30568363796328,6.879225077114257,87881.77120580044,,-22047.54409597882,22694.753248497193
2592,1633680000000.0,UNFIUSDT,short,143.32590156963727,6.879225077114257,88025.09710737008,,-21904.218194409183,22701.632473574307
2593,1633680000000.0,LTCUSDT,short,267.8245310263784,6.879225077114257,88292.92163839645,,-21636.393663382805,22708.511698651422
2594,1633680000000.0,XLMUSDT,short,144.6543980657357,6.879225077114257,88437.57603646218,,-21491.73926531707,22715.390923728537
2595,1633680000000.0,STORJUSDT,short,-211.78068686566488,6.879225077114257,88225.79534959652,,-21703.519952182734,22722.270148805652
2596,1633723200000.0,ATOMUSDT,long,216.13593692845097,7.058063627967722,88441.93128652497,10145.451238707636,,22729.32821243362
2597,1633723200000.0,AVAXUSDT,long,68.71475964985538,7.058063627967722,88510.64604617482,10214.165998357492,,22736.386276061585
2598,1633723200000.0,AAVEUSDT,long,70.62214216085015,7.058063627967722,88581.26818833567,10284.788140518342,,22743.44433968955
2599,1633723200000.0,SNXUSDT,long,-8.809791918439304,7.058063627967722,88572.45839641723,10275.978348599901,,22750.502403317518
2600,1633723200000.0,SUSHIUSDT,long,29.859927730893208,7.058063627967722,88602.31832414813,10305.838276330795,,22757.560466945484
2601,1633723200000.0,1000SHIBUSDT,short,-285.143851842778,7.058063627967722,88317.17447230536,,-21988.663804025513,22764.61853057345
2602,1633723200000.0,OCEANUSDT,short,-299.2293250066384,7.058063627967722,88017.94514729871,,-22287.893129032153,22771.676594201417
2603,1633723200000.0,ENJUSDT,short,139.76011868377685,7.058063627967722,88157.70526598248,,-22148.133010348374,22778.734657829384
2604,1633723200000.0,DASHUSDT,short,-116.28867269574427,7.058063627967722,88041.41659328673,,-22264.42168304412,22785.79272145735
2605,1633723200000.0,UNFIUSDT,short,-204.67108454962437,7.058063627967722,87836.7455087371,,-22469.092767593742,22792.850785085317
2606,1633766400000.0,MTLUSDT,long,-66.2590793671398,7.026939640698969,87770.48642936996,10239.579196963654,,22799.877724726015
2607,1633766400000.0,AVAXUSDT,long,-57.514441153105324,7.026939640698969,87712.97198821686,10182.064755810548,,22806.904664366713
2608,1633766400000.0,STORJUSDT,long,109.9693805288852,7.026939640698969,87822.94136874574,10292.034136339433,,22813.93160400741
2609,1633766400000.0,SOLUSDT,long,-90.51256513291291,7.026939640698969,87732.42880361283,10201.52157120652,,22820.95854364811
2610,1633766400000.0,KNCUSDT,long,108.08674393200518,7.026939640698969,87840.51554754483,10309.608315138525,,22827.98548328881
2611,1633766400000.0,OCEANUSDT,short,-25.139497072326694,7.026939640698969,87815.3760504725,,-22494.23226466607,22835.012422929507
2612,1633766400000.0,LINAUSDT,short,-496.2985043773089,7.026939640698969,87319.0775460952,,-22990.530769043376,22842.039362570205
2613,1633766400000.0,FLMUSDT,short,201.7586392844322,7.026939640698969,87520.83618537964,,-22788.772129758945,22849.066302210904
2614,1633766400000.0,CHZUSDT,short,-56.17938343717711,7.026939640698969,87464.65680194246,,-22844.951513196123,22856.093241851602
2615,1633766400000.0,UNFIUSDT,short,-61.39097311206589,7.026939640698969,87403.2658288304,,-22906.34248630819,22863.1201814923
2616,1633809600000.0,KSMUSDT,long,54.477624883611455,6.992261266306431,87457.743453714,10364.085940022136,,22870.112442758607
2617,1633809600000.0,AVAXUSDT,long,-131.51474325912167,6.992261266306431,87326.22871045489,10232.571196763014,,22877.104704024914
2618,1633809600000.0,CRVUSDT,long,-277.40456530875366,6.992261266306431,87048.82414514614,9955.16663145426,,22884.09696529122
2619,1633809600000.0,SNXUSDT,long,-41.211020521991756,6.992261266306431,87007.61312462414,9913.955610932268,,22891.089226557528
2620,1633809600000.0,LINKUSDT,long,-153.9687074078197,6.992261266306431,86853.64441721632,9759.986903524448,,22898.081487823834
2621,1633809600000.0,ENJUSDT,short,251.49511487031938,6.992261266306431,87105.13953208664,,-22654.84737143787,22905.07374909014
2622,1633809600000.0,FTMUSDT,short,-154.47133636754938,6.992261266306431,86950.66819571909,,-22809.31870780542,22912.066010356448
2623,1633809600000.0,SXPUSDT,short,-121.73066815003358,6.992261266306431,86828.93752756905,,-22931.049375955456,22919.058271622755
2624,1633809600000.0,CHZUSDT,short,141.28700457054376,6.992261266306431,86970.2245321396,,-22789.762371384913,22926.05053288906
