,open,datetime,symbol,type,profit,cost,balance,close_type,BITCOIN_PRICE,cumsum_profit,cumsum_long_profit,cumsum_short_profit,cumsum_trading_cost
144,1627502400000,2021-07-28 20:00:00,IOTAUSDT,long,29424.019228253735,64.76300565083056,434192.80454594473,0,40019.56,334192.80454594473,203695.99818061918,130496.80636532558,5034.64033182173
145,1627502400000,2021-07-28 20:00:00,LINKUSDT,long,38202.70667596995,64.76300565083056,472395.51122191467,0,40019.56,372395.51122191467,241898.70485658915,130496.80636532558,5099.40333747256
146,1627502400000,2021-07-28 20:00:00,XMRUSDT,short,20173.676260233722,64.76300565083056,492569.1874821484,1,40019.56,392569.1874821484,241898.70485658915,150670.4826255593,5164.166343123391
147,1627502400000,2021-07-28 20:00:00,XTZUSDT,short,-20303.202271535385,64.76300565083056,472265.985210613,-1,40019.56,372265.985210613,241898.70485658915,130367.28035402391,5228.929348774222
148,1627502400000,2021-07-28 20:00:00,EOSUSDT,short,20173.676260233722,64.76300565083056,492439.66147084674,1,40019.56,392439.66147084674,241898.70485658915,150540.95661425762,5293.692354425052
149,1628712000000,2021-08-11 20:00:00,IOSTUSDT,long,33295.31171693876,65.65862152944624,525734.9731877855,0,45511.0,425734.9731877855,275194.0165735279,150540.95661425762,5359.350975954499
150,1628712000000,2021-08-11 20:00:00,ONTUSDT,long,4891.138520841338,65.65862152944624,530626.1117086268,0,45511.0,430626.1117086268,280085.1550943692,150540.95661425762,5425.009597483945
151,1628712000000,2021-08-11 20:00:00,QTUMUSDT,long,11845.87466742144,65.65862152944624,542471.9863760483,0,45511.0,442471.98637604824,291931.02976179065,150540.95661425762,5490.6682190133915
152,1628712000000,2021-08-11 20:00:00,XMRUSDT,short,24556.324452012894,65.65862152944624,567028.3108280612,1,45511.0,467028.31082806113,291931.02976179065,175097.28106627052,5556.326840542838
153,1628712000000,2021-08-11 20:00:00,XTZUSDT,short,-24687.641695071783,65.65862152944624,542340.6691329894,-1,45511.0,442340.66913298937,291931.02976179065,150409.63937119872,5621.9854620722845
154,1628712000000,2021-08-11 20:00:00,ETHUSDT,short,-24687.641695071783,65.65862152944624,517653.0274379176,-1,45511.0,417653.0274379176,291931.02976179065,125721.99767612694,5687.644083601731
155,1629921600000,2021-08-25 20:00:00,IOSTUSDT,long,25813.630968237492,69.02040365838901,543466.6584061551,1,48973.32,443466.65840615507,317744.6607300281,125721.99767612694,5756.66448726012
156,1629921600000,2021-08-25 20:00:00,ADAUSDT,long,-9920.71202503179,69.02040365838901,533545.9463811233,0,48973.32,433545.94638112327,307823.9487049963,125721.99767612694,5825.684890918509
157,1629921600000,2021-08-25 20:00:00,DASHUSDT,long,-20660.159641046084,69.02040365838901,512885.7867400772,0,48973.32,412885.7867400772,287163.78906395024,125721.99767612694,5894.705294576898
158,1629921600000,2021-08-25 20:00:00,EOSUSDT,short,-25951.67177555427,69.02040365838901,486934.11496452295,-1,48973.32,386934.11496452295,287163.78906395024,99770.32590057267,5963.725698235287
159,1629921600000,2021-08-25 20:00:00,ETCUSDT,short,25813.630968237492,69.02040365838901,512747.7459327604,1,48973.32,412747.7459327604,287163.78906395024,125583.95686881017,6032.7461018936765
160,1629921600000,2021-08-25 20:00:00,ETHUSDT,short,-25951.67177555427,69.02040365838901,486796.07415720617,-1,48973.32,386796.07415720617,287163.78906395024,99632.2850932559,6101.766505552066
161,1631131200000,2021-09-08 20:00:00,BTCUSDT,long,-10529.977517295305,97.35921483144124,476266.0966399109,0,46048.31,376266.0966399109,276633.81154665496,99632.2850932559,6199.125720383507
162,1631131200000,2021-09-08 20:00:00,DASHUSDT,short,24242.44449302887,97.35921483144124,500508.54113293975,1,46048.31,400508.54113293975,276633.81154665496,123874.72958628477,6296.484935214948
163,1631131200000,2021-09-08 20:00:00,ONTUSDT,short,-24437.162922691754,97.35921483144124,476071.378210248,-1,46048.31,376071.378210248,276633.81154665496,99437.56666359301,6393.844150046389
164,1631131200000,2021-09-08 20:00:00,ZECUSDT,short,-24437.162922691754,97.35921483144124,451634.2152875563,-1,46048.31,351634.2152875563,276633.81154665496,75000.40374090125,6491.20336487783
165,1632340800000,2021-09-22 20:00:00,XMRUSDT,long,39153.34854003447,90.32684305751127,490787.5638275908,0,43543.61,390787.5638275908,315787.16008668946,75000.40374090125,6581.5302079353405
166,1632340800000,2021-09-22 20:00:00,IOSTUSDT,short,22491.383921320306,90.32684305751127,513278.9477489111,1,43543.61,413278.9477489111,315787.16008668946,97491.78766222156,6671.857050992852
167,1632340800000,2021-09-22 20:00:00,DASHUSDT,short,-22672.03760743533,90.32684305751127,490606.9101414758,-1,43543.61,390606.9101414758,315787.16008668946,74819.75005478623,6762.183894050364
168,1632340800000,2021-09-22 20:00:00,ONTUSDT,short,-22672.03760743533,90.32684305751127,467934.8725340405,-1,43543.61,367934.8725340405,315787.16008668946,52147.7124473509,6852.510737107876
169,1633550400000,2021-10-06 20:00:00,ONTUSDT,long,4585.91277876451,62.39131633787207,472520.785312805,0,55315.0,372520.785312805,320373.07286545396,52147.7124473509,6914.902053445748
170,1633550400000,2021-10-06 20:00:00,BCHUSDT,long,3083.1367879196655,62.39131633787207,475603.92210072465,0,55315.0,375603.92210072465,323456.20965337363,52147.7124473509,6977.29336978362
171,1633550400000,2021-10-06 20:00:00,ZECUSDT,long,15122.38207250568,62.39131633787207,490726.3041732303,0,55315.0,390726.3041732303,338578.5917258793,52147.7124473509,7039.684686121492
172,1633550400000,2021-10-06 20:00:00,XMRUSDT,short,-23459.1349430399,62.39131633787207,467267.1692301904,-1,55315.0,367267.1692301904,338578.5917258793,28688.577504311004,7102.076002459364
173,1633550400000,2021-10-06 20:00:00,ETCUSDT,short,23334.352310364156,62.39131633787207,490601.52154055453,1,55315.0,390601.52154055453,338578.5917258793,52022.92981467516,7164.467318797236
174,1633550400000,2021-10-06 20:00:00,XLMUSDT,short,23334.352310364156,62.39131633787207,513935.87385091867,1,55315.0,413935.87385091867,338578.5917258793,75357.28212503932,7226.858635135108
175,1634760000000,2021-10-20 20:00:00,DASHUSDT,long,-813.9876822296234,82.22973981614699,513121.88616868906,0,66001.41,413121.88616868906,337764.6040436497,75357.28212503932,7309.088374951255
176,1634760000000,2021-10-20 20:00:00,ZECUSDT,long,13355.904327633414,82.22973981614699,526477.7904963224,0,66001.41,426477.7904963225,351120.5083712831,75357.28212503932,7391.318114767402
177,1634760000000,2021-10-20 20:00:00,XMRUSDT,short,25614.56395272979,82.22973981614699,552092.3544490522,1,66001.41,452092.3544490523,351120.5083712831,100971.8460777691,7473.547854583549
178,1634760000000,2021-10-20 20:00:00,XTZUSDT,short,25614.56395272979,82.22973981614699,577706.918401782,1,66001.41,477706.9184017821,351120.5083712831,126586.4100304989,7555.777594399697
179,1634760000000,2021-10-20 20:00:00,EOSUSDT,short,25614.56395272979,82.22973981614699,603321.4823545119,1,66001.41,503321.4823545119,351120.5083712831,152200.97398322867,7638.007334215844
180,1635969600000,2021-11-03 20:00:00,BTCUSDT,long,-14779.942615162843,120.66429647090237,588541.539739349,0,62896.48,488541.53973934904,336340.56575612025,152200.97398322867,7758.6716306867465
181,1635969600000,2021-11-03 20:00:00,ZECUSDT,short,30045.409821254696,120.66429647090237,618586.9495606037,1,62896.48,518586.9495606037,336340.56575612025,182246.38380448337,7879.335927157649
182,1635969600000,2021-11-03 20:00:00,LINKUSDT,short,30045.409821254696,120.66429647090237,648632.3593818584,1,62896.48,548632.3593818584,336340.56575612025,212291.79362573806,8000.000223628552
183,1635969600000,2021-11-03 20:00:00,ATOMUSDT,short,-30286.7384141965,120.66429647090237,618345.6209676618,-1,62896.48,518345.62096766185,336340.56575612025,182005.05521154156,8120.664520099454
184,1637179200000,2021-11-17 20:00:00,BTCUSDT,long,-20846.668862273556,123.66912419353237,597498.9521053883,0,60344.87,497498.9521053883,315493.8968938467,182005.05521154156,8244.333644292987
185,1637179200000,2021-11-17 20:00:00,ONTUSDT,short,30793.61192418956,123.66912419353237,628292.5640295779,1,60344.87,528292.5640295779,315493.8968938467,212798.6671357311,8368.00276848652
186,1637179200000,2021-11-17 20:00:00,DASHUSDT,short,30793.61192418956,123.66912419353237,659086.1759537675,1,60344.87,559086.1759537675,315493.8968938467,243592.27905992066,8491.671892680053
187,1637179200000,2021-11-17 20:00:00,LINKUSDT,short,30793.61192418956,123.66912419353237,689879.7878779571,1,60344.87,589879.7878779571,315493.8968938467,274385.89098411024,8615.341016873586
188,1638388800000,2021-12-01 20:00:00,BTCUSDT,long,-50593.27574046561,137.97595757559142,639286.5121374915,0,57184.07,539286.5121374915,264900.6211533811,274385.89098411024,8753.316974449177
189,1638388800000,2021-12-01 20:00:00,DASHUSDT,short,34356.013436322275,137.97595757559142,673642.5255738138,1,57184.07,573642.5255738138,264900.6211533811,308741.9044204325,8891.292932024768
190,1638388800000,2021-12-01 20:00:00,ONTUSDT,short,-34631.96535147345,137.97595757559142,639010.5602223404,-1,57184.07,539010.5602223404,264900.6211533811,274109.9390689591,9029.268889600358
191,1638388800000,2021-12-01 20:00:00,IOTAUSDT,short,34356.013436322275,137.97595757559142,673366.5736586626,1,57184.07,573366.5736586626,264900.6211533811,308465.95250528137,9167.244847175949
192,1639598400000,2021-12-15 20:00:00,BTCUSDT,long,-16401.998227958222,134.67331473173252,656964.5754307044,0,48864.98,556964.5754307044,248498.62292542285,308465.95250528137,9301.91816190768
193,1639598400000,2021-12-15 20:00:00,IOSTUSDT,short,-33803.00199766487,134.67331473173252,623161.5734330395,-1,48864.98,523161.57343303954,248498.62292542285,274662.9505076165,9436.591476639413
194,1639598400000,2021-12-15 20:00:00,ZECUSDT,short,-33803.00199766487,134.67331473173252,589358.5714353746,-1,48864.98,489358.5714353747,248498.62292542285,240859.94850995165,9571.264791371144
195,1639598400000,2021-12-15 20:00:00,BATUSDT,short,-33803.00199766487,134.67331473173252,555555.5694377096,-1,48864.98,455555.5694377098,248498.62292542285,207056.94651228678,9705.938106102876
196,1640808000000,2021-12-29 20:00:00,ADAUSDT,long,-2584.2818531230887,74.07407592502796,552971.2875845865,0,46464.66,452971.2875845867,245914.34107229975,207056.94651228678,9780.012182027904
197,1640808000000,2021-12-29 20:00:00,IOTAUSDT,long,-19616.32411933439,74.07407592502796,533354.9634652522,0,46464.66,433354.9634652523,226298.01695296535,207056.94651228678,9854.086257952931
198,1640808000000,2021-12-29 20:00:00,QTUMUSDT,long,-10058.41179179709,74.07407592502796,523296.5516734551,0,46464.66,423296.5516734552,216239.60516116826,207056.94651228678,9928.160333877959
199,1640808000000,2021-12-29 20:00:00,EOSUSDT,short,-27851.852547810515,74.07407592502796,495444.6991256446,-1,46464.66,395444.6991256447,216239.60516116826,179205.09396447625,10002.234409802986
200,1640808000000,2021-12-29 20:00:00,XRPUSDT,short,27703.704395960456,74.07407592502796,523148.403521605,1,46464.66,423148.4035216051,216239.60516116826,206908.79836043672,10076.308485728014
201,1640808000000,2021-12-29 20:00:00,ETHUSDT,short,-27851.852547810515,74.07407592502796,495296.5509737945,-1,46464.66,395296.5509737946,216239.60516116826,179056.94581262622,10150.382561653041
202,1642017600000,2022-01-12 20:00:00,XRPUSDT,long,-63484.85570454841,99.05931019475891,431811.69526924606,0,43902.66,331811.6952692462,152754.74945661984,179056.94581262622,10249.441871847801
203,1642017600000,2022-01-12 20:00:00,IOSTUSDT,short,24665.76823849497,99.05931019475891,456477.46350774105,1,43902.66,356477.46350774117,152754.74945661984,203722.71405112118,10348.50118204256
204,1642017600000,2022-01-12 20:00:00,BATUSDT,short,-24863.88685888449,99.05931019475891,431613.5766488566,-1,43902.66,331613.5766488567,152754.74945661984,178858.8271922367,10447.56049223732
205,1642017600000,2022-01-12 20:00:00,ONTUSDT,short,24665.76823849497,99.05931019475891,456279.34488735156,1,43902.66,356279.3448873517,152754.74945661984,203524.59543073166,10546.61980243208
206,1643227200000,2022-01-26 20:00:00,BTCUSDT,long,43083.63423816505,91.25586897747031,499362.9791255166,0,36809.34,399362.9791255167,195838.3836947849,203524.59543073166,10637.87567140955
207,1643227200000,2022-01-26 20:00:00,ZECUSDT,short,22722.71137539011,91.25586897747031,522085.6905009067,1,36809.34,422085.69050090684,195838.3836947849,226247.30680612178,10729.131540387021
208,1643227200000,2022-01-26 20:00:00,DASHUSDT,short,22722.71137539011,91.25586897747031,544808.4018762968,1,36809.34,444808.40187629696,195838.3836947849,248970.0181815119,10820.387409364492
209,1643227200000,2022-01-26 20:00:00,LINKUSDT,short,22722.71137539011,91.25586897747031,567531.1132516869,1,36809.34,467531.1132516871,195838.3836947849,271692.729556902,10911.643278341962
210,1644436800000,2022-02-09 20:00:00,DASHUSDT,long,-27647.976298171678,113.50622265033739,539883.1369535152,0,44372.72,439883.1369535154,168190.4073966132,271692.729556902,11025.1495009923
211,1644436800000,2022-02-09 20:00:00,ONTUSDT,long,-22698.433530531303,113.50622265033739,517184.70342298393,0,44372.72,417184.7034229841,145491.9738660819,271692.729556902,11138.655723642638
212,1644436800000,2022-02-09 20:00:00,IOTAUSDT,long,-34338.211954310245,113.50622265033739,482846.4914686737,0,44372.72,382846.49146867386,111153.76191177167,271692.729556902,11252.161946292976
213,1644436800000,2022-02-09 20:00:00,BTCUSDT,short,85016.16076510272,113.50622265033739,567862.6522337764,1,44372.72,467862.6522337766,111153.76191177167,356708.89032200474,11365.668168943314
214,1645646400000,2022-02-23 20:00:00,IOSTUSDT,long,2604.0920226225394,75.71502029783686,570466.744256399,0,37250.01,470466.7442563991,113757.85393439421,356708.89032200474,11441.38318924115
215,1645646400000,2022-02-23 20:00:00,ATOMUSDT,long,14647.23532683556,75.71502029783686,585113.9795832345,0,37250.01,485113.97958323464,128405.08926122978,356708.89032200474,11517.098209538988
216,1645646400000,2022-02-23 20:00:00,BCHUSDT,long,4086.364164621076,75.71502029783686,589200.3437478556,0,37250.01,489200.34374785575,132491.45342585086,356708.89032200474,11592.813229836825
217,1645646400000,2022-02-23 20:00:00,XTZUSDT,short,28317.417591390986,75.71502029783686,617517.7613392466,1,37250.01,517517.76133924676,132491.45342585086,385026.3079133957,11668.528250134663
218,1645646400000,2022-02-23 20:00:00,XMRUSDT,short,-28468.84763198666,75.71502029783686,589048.91370726,-1,37250.01,489048.9137072601,132491.45342585086,356557.46028140903,11744.2432704325
219,1645646400000,2022-02-23 20:00:00,ETCUSDT,short,28317.417591390986,75.71502029783686,617366.331298651,1,37250.01,517366.33129865106,132491.45342585086,384874.8778728,11819.958290730337
220,1646856000000,2022-03-09 20:00:00,DASHUSDT,long,28435.810235276007,82.31551083982015,645802.1415339271,0,41941.71,545802.1415339271,160927.26366112687,384874.8778728,11902.273801570158
221,1646856000000,2022-03-09 20:00:00,ZECUSDT,long,28482.482215536667,82.31551083982015,674284.6237494637,0,41941.71,574284.6237494637,189409.74587666354,384874.8778728,11984.589312409978
222,1646856000000,2022-03-09 20:00:00,IOTAUSDT,long,4749.779877815153,82.31551083982015,679034.4036272789,0,41941.71,579034.4036272789,194159.5257544787,384874.8778728,12066.904823249799
223,1646856000000,2022-03-09 20:00:00,XTZUSDT,short,30786.001054092736,82.31551083982015,709820.4046813716,1,41941.71,609820.4046813716,194159.5257544787,415660.8789268927,12149.22033408962
224,1646856000000,2022-03-09 20:00:00,EOSUSDT,short,30786.001054092736,82.31551083982015,740606.4057354644,1,41941.71,640606.4057354644,194159.5257544787,446446.8799809854,12231.53584492944
225,1646856000000,2022-03-09 20:00:00,ETCUSDT,short,-30950.632075772377,82.31551083982015,709655.773659692,-1,41941.71,609655.773659692,194159.5257544787,415496.24790521304,12313.85135576926
226,1648065600000,2022-03-23 20:00:00,IOSTUSDT,long,35369.24375919905,113.54492378555074,745025.0174188911,1,42882.76,645025.0174188911,229528.76951367775,415496.24790521304,12427.39627955481
227,1648065600000,2022-03-23 20:00:00,DASHUSDT,long,-14499.198420972167,113.54492378555074,730525.8189979189,0,42882.76,630525.8189979189,215029.5710927056,415496.24790521304,12540.94120334036
228,1648065600000,2022-03-23 20:00:00,ADAUSDT,long,-5116.541158913456,113.54492378555074,725409.2778390055,0,42882.76,625409.2778390055,209913.02993379213,415496.24790521304,12654.48612712591
229,1648065600000,2022-03-23 20:00:00,XMRUSDT,short,53110.63810069136,113.54492378555074,778519.9159396968,1,42882.76,678519.9159396968,209913.02993379213,468606.8860059044,12768.03105091146
230,1648065600000,2022-03-23 20:00:00,XRPUSDT,short,-53337.72794826246,113.54492378555074,725182.1879914344,-1,42882.76,625182.1879914344,209913.02993379213,415269.15805764194,12881.57597469701
231,1649275200000,2022-04-06 20:00:00,BTCUSDT,long,-12549.514795404695,145.03643759828688,712632.6731960296,0,43170.47,612632.6731960296,197363.51513838745,415269.15805764194,13026.612412295297
232,1649275200000,2022-04-06 20:00:00,XTZUSDT,short,36114.072961973434,145.03643759828688,748746.7461580031,1,43170.47,648746.7461580031,197363.51513838745,451383.23101961537,13171.648849893583
233,1649275200000,2022-04-06 20:00:00,XRPUSDT,short,36114.072961973434,145.03643759828688,784860.8191199766,1,43170.47,684860.8191199766,197363.51513838745,487497.3039815888,13316.68528749187
234,1649275200000,2022-04-06 20:00:00,EOSUSDT,short,36114.072961973434,145.03643759828688,820974.8920819501,1,43170.47,720974.8920819501,197363.51513838745,523611.37694356224,13461.721725090156
235,1650484800000,2022-04-20 20:00:00,BTCUSDT,long,-16330.12831260314,164.19497841639003,804644.763769347,0,41358.19,704644.763769347,181033.3868257843,523611.37694356224,13625.916703506546
236,1650484800000,2022-04-20 20:00:00,LINKUSDT,short,-41212.9395825139,164.19497841639003,763431.8241868331,-1,41358.19,663431.8241868331,181033.3868257843,482398.43736104836,13790.111681922936
237,1650484800000,2022-04-20 20:00:00,ADAUSDT,short,40884.549625681124,164.19497841639003,804316.3738125142,1,41358.19,704316.3738125142,181033.3868257843,523282.9869867295,13954.306660339325
238,1650484800000,2022-04-20 20:00:00,BCHUSDT,short,40884.549625681124,164.19497841639003,845200.9234381954,1,41358.19,745200.9234381954,181033.3868257843,564167.5366124106,14118.501638755715
239,1651694400000,2022-05-04 20:00:00,BTCUSDT,long,-111895.913878819,169.04018468763908,733305.0095593764,0,39690.0,633305.0095593764,69137.47294696531,564167.5366124106,14287.541823443355
240,1651694400000,2022-05-04 20:00:00,IOSTUSDT,short,42091.00598722214,169.04018468763908,775396.0155465986,1,39690.0,675396.0155465986,69137.47294696531,606258.5425996328,14456.582008130994
241,1651694400000,2022-05-04 20:00:00,ZECUSDT,short,-42429.08635659742,169.04018468763908,732966.9291900012,-1,39690.0,632966.9291900012,69137.47294696531,563829.4562430354,14625.622192818633
242,1651694400000,2022-05-04 20:00:00,LINKUSDT,short,42091.00598722214,169.04018468763908,775057.9351772234,1,39690.0,675057.9351772234,69137.47294696531,605920.4622302576,14794.662377506273
243,1652904000000,2022-05-18 20:00:00,BTCUSDT,long,13488.599577102124,206.6821160472596,788546.5347543255,0,28715.32,688546.5347543255,82626.07252406744,605920.4622302576,15001.344493553532
244,1652904000000,2022-05-18 20:00:00,ETHUSDT,short,57922.6630222445,206.6821160472596,846469.19777657,1,28715.32,746469.19777657,82626.07252406744,663843.125252502,15208.02660960079
245,1652904000000,2022-05-18 20:00:00,TRXUSDT,short,57922.6630222445,206.6821160472596,904391.8607988145,1,28715.32,804391.8607988145,82626.07252406744,721765.7882747465,15414.70872564805
246,1654113600000,2022-06-01 20:00:00,IOSTUSDT,long,-23398.861203503617,120.58558143984195,880992.9995953109,0,29805.83,780992.9995953109,59227.211320563816,721765.7882747465,15535.294307087892
247,1654113600000,2022-06-01 20:00:00,ADAUSDT,long,-9172.161111326437,120.58558143984195,871820.8384839845,0,29805.83,771820.8384839845,50055.05020923738,721765.7882747465,15655.879888527734
248,1654113600000,2022-06-01 20:00:00,DASHUSDT,long,-36318.69264312079,120.58558143984195,835502.1458408637,0,29805.83,735502.1458408637,13736.357566116589,721765.7882747465,15776.465469967576
249,1654113600000,2022-06-01 20:00:00,XTZUSDT,short,-45340.178621380575,120.58558143984195,790161.9672194831,-1,29805.83,690161.9672194831,13736.357566116589,676425.6096533659,15897.051051407418
250,1654113600000,2022-06-01 20:00:00,ETCUSDT,short,45099.007458500884,120.58558143984195,835260.974677984,1,29805.83,735260.974677984,13736.357566116589,721524.6171118668,16017.63663284726
251,1654113600000,2022-06-01 20:00:00,XMRUSDT,short,-45340.178621380575,120.58558143984195,789920.7960566034,-1,29805.83,689920.7960566034,13736.357566116589,676184.4384904862,16138.222214287101
252,1655323200000,2022-06-15 20:00:00,XRPUSDT,long,-20521.511817530685,157.9841592113207,769399.2842390727,0,22583.72,669399.2842390727,-6785.1542514140965,676184.4384904862,16296.206373498422
253,1655323200000,2022-06-15 20:00:00,ETHUSDT,short,39338.055643618856,157.9841592113207,808737.3398826915,1,22583.72,708737.3398826915,-6785.1542514140965,715522.494134105,16454.19053270974
254,1655323200000,2022-06-15 20:00:00,TRXUSDT,short,-39654.0239620415,157.9841592113207,769083.31592065,-1,22583.72,669083.31592065,-6785.1542514140965,675868.4701720636,16612.17469192106
255,1655323200000,2022-06-15 20:00:00,XTZUSDT,short,39338.055643618856,157.9841592113207,808421.3715642688,1,22583.72,708421.3715642688,-6785.1542514140965,715206.5258156824,16770.15885113238
256,1656532800000,2022-06-29 20:00:00,BTCUSDT,long,1871.7216486444786,161.68427431285377,810293.0932129133,0,20123.01,710293.0932129133,-4913.432602769618,715206.5258156824,16931.843125445233
257,1656532800000,2022-06-29 20:00:00,IOSTUSDT,short,40259.384303900595,161.68427431285377,850552.4775168139,1,20123.01,750552.4775168139,-4913.432602769618,755465.910119583,17093.527399758088
258,1656532800000,2022-06-29 20:00:00,ZECUSDT,short,-40582.7528525263,161.68427431285377,809969.7246642876,-1,20123.01,709969.7246642876,-4913.432602769618,714883.1572670568,17255.211674070943
259,1656532800000,2022-06-29 20:00:00,LINKUSDT,short,40259.384303900595,161.68427431285377,850229.1089681883,1,20123.01,750229.1089681883,-4913.432602769618,755142.5415709574,17416.895948383797
260,1657742400000,2022-07-13 20:00:00,LINKUSDT,long,23703.450514606604,136.03665743491013,873932.5594827948,0,20234.87,773932.5594827948,18790.017911836985,755142.5415709574,17552.932605818707
261,1657742400000,2022-07-13 20:00:00,BCHUSDT,long,69112.07884460993,136.03665743491013,943044.6383274047,0,20234.87,843044.6383274047,87902.09675644692,755142.5415709574,17688.969263253617
262,1657742400000,2022-07-13 20:00:00,ETCUSDT,short,-42647.492105844336,136.03665743491013,900397.1462215604,-1,20234.87,800397.1462215604,87902.09675644692,712495.0494651131,17825.005920688527
263,1657742400000,2022-07-13 20:00:00,XTZUSDT,short,42375.418790974516,136.03665743491013,942772.565012535,1,20234.87,842772.565012535,87902.09675644692,754870.4682560876,17961.042578123437
264,1657742400000,2022-07-13 20:00:00,EOSUSDT,short,-42647.492105844336,136.03665743491013,900125.0729066906,-1,20234.87,800125.0729066906,87902.09675644692,712222.9761502433,18097.079235558347
265,1658952000000,2022-07-27 20:00:00,IOSTUSDT,long,23137.124655755342,144.0200116650705,923262.197562446,0,22952.45,823262.197562446,111039.22141220226,712222.9761502433,18241.099247223417
266,1658952000000,2022-07-27 20:00:00,ADAUSDT,long,9514.85634144334,144.0200116650705,932777.0539038894,0,22952.45,832777.0539038894,120554.0777536456,712222.9761502433,18385.119258888488
267,1658952000000,2022-07-27 20:00:00,ZECUSDT,long,39999.32130029993,144.0200116650705,972776.3752041893,0,22952.45,872776.3752041893,160553.39905394553,712222.9761502433,18529.139270553558
268,1658952000000,2022-07-27 20:00:00,XTZUSDT,short,-67653.40047966687,144.0200116650705,905122.9747245224,-1,22952.45,805122.9747245224,160553.39905394553,644569.5756705764,18673.15928221863
269,1658952000000,2022-07-27 20:00:00,XRPUSDT,short,67365.36045633674,144.0200116650705,972488.3351808592,1,22952.45,872488.3351808592,160553.39905394553,711934.9361269132,18817.1792938837
270,1660161600000,2022-08-10 20:00:00,ADAUSDT,long,-23784.134420794988,129.6651113574479,948704.2007600642,0,23954.05,848704.2007600642,136769.26463315054,711934.9361269132,18946.844405241147
271,1660161600000,2022-08-10 20:00:00,LINKUSDT,long,-33566.78705947282,129.6651113574479,915137.4137005913,0,23954.05,815137.4137005913,103202.47757367772,711934.9361269132,19076.509516598595
272,1660161600000,2022-08-10 20:00:00,DASHUSDT,long,-16881.342499482907,129.6651113574479,898256.0712011084,0,23954.05,798256.0712011084,86321.13507419481,711934.9361269132,19206.174627956043
273,1660161600000,2022-08-10 20:00:00,XTZUSDT,short,-48754.08187040042,129.6651113574479,849501.9893307079,-1,23954.05,749501.9893307079,86321.13507419481,663180.8542565127,19335.83973931349
274,1660161600000,2022-08-10 20:00:00,XMRUSDT,short,48494.75164768552,129.6651113574479,897996.7409783935,1,23954.05,797996.7409783935,86321.13507419481,711675.6059041983,19465.50485067094
275,1660161600000,2022-08-10 20:00:00,EOSUSDT,short,-48754.08187040042,129.6651113574479,849242.659107993,-1,23954.05,749242.659107993,86321.13507419481,662921.5240337978,19595.169962028387
276,1661371200000,2022-08-24 20:00:00,XRPUSDT,long,-16643.287489620037,169.8485318215986,832599.371618373,0,21368.08,732599.371618373,69677.84758457477,662921.5240337978,19765.018493849984
277,1661371200000,2022-08-24 20:00:00,IOSTUSDT,short,-42631.98148722125,169.8485318215986,789967.3901311518,-1,21368.08,689967.3901311518,69677.84758457477,620289.5425465766,19934.86702567158
278,1661371200000,2022-08-24 20:00:00,LINKUSDT,short,42292.28442357806,169.8485318215986,832259.6745547298,1,21368.08,732259.6745547298,69677.84758457477,662581.8269701547,20104.71555749318
279,1661371200000,2022-08-24 20:00:00,ADAUSDT,short,42292.28442357806,169.8485318215986,874551.9589783079,1,21368.08,774551.9589783079,69677.84758457477,704874.1113937327,20274.564089314776
280,1662580800000,2022-09-07 20:00:00,XRPUSDT,long,42262.98445852924,139.9283134365293,916814.9434368372,0,19292.84,816814.9434368372,111940.83204310402,704874.1113937327,20414.492402751304
281,1662580800000,2022-09-07 20:00:00,ETCUSDT,long,-55255.691785564435,139.9283134365293,861559.2516512728,0,19292.84,761559.2516512728,56685.140257539584,704874.1113937327,20554.420716187833
282,1662580800000,2022-09-07 20:00:00,IOSTUSDT,short,43587.669635478866,139.9283134365293,905146.9212867516,1,19292.84,805146.9212867516,56685.140257539584,748461.7810292116,20694.34902962436
283,1662580800000,2022-09-07 20:00:00,DASHUSDT,short,43587.669635478866,139.9283134365293,948734.5909222305,1,19292.84,848734.5909222305,56685.140257539584,792049.4506646905,20834.27734306089
284,1662580800000,2022-09-07 20:00:00,ONTUSDT,short,43587.669635478866,139.9283134365293,992322.2605577094,1,19292.84,892322.2605577094,56685.140257539584,835637.1203001693,20974.20565649742
285,1663790400000,2022-09-21 20:00:00,XRPUSDT,long,131034.38791055596,198.46445211154187,1123356.6484682653,0,18461.36,1023356.6484682653,187719.52816809554,835637.1203001693,21172.67010860896
286,1663790400000,2022-09-21 20:00:00,ZECUSDT,short,49417.648575773936,198.46445211154187,1172774.2970440392,1,18461.36,1072774.2970440392,187719.52816809554,885054.7688759433,21371.1345607205
287,1663790400000,2022-09-21 20:00:00,LINKUSDT,short,-49814.57747999702,198.46445211154187,1122959.7195640423,-1,18461.36,1022959.7195640422,187719.52816809554,835240.1913959462,21569.59901283204
288,1663790400000,2022-09-21 20:00:00,DASHUSDT,short,-49814.57747999702,198.46445211154187,1073145.1420840453,-1,18461.36,973145.1420840451,187719.52816809554,785425.6139159491,21768.06346494358
289,1665000000000,2022-10-05 20:00:00,ETHUSDT,long,-28829.503822705483,214.62902841680906,1044315.6382613399,0,20158.26,944315.6382613396,158890.02434539006,785425.6139159491,21982.69249336039
